ID,Date,mites/g,erios/gram,grams_dry_weight,Eriophyoids,Other Mites,Block,Treatment,Field,N,Month,mites/plant,totals,sd,se,n_samples
86D,2019-10-14T00:00:00Z,NA,NA,NA,0,0,D,Kontos,Athens,82,October,3.546153846153846,461,9.75443571408305,0.8555206066851427,130
86D,2019-12-11T00:00:00Z,NA,NA,NA,0,0,D,Kontos,Athens,82,December,3.546153846153846,461,9.75443571408305,0.8555206066851427,130
86D,2019-11-16T00:00:00Z,NA,NA,NA,0,0,D,Kontos,Athens,82,November,3.546153846153846,461,9.75443571408305,0.8555206066851427,130
87D,2019-12-11T00:00:00Z,NA,NA,NA,0,0,D,Kontos,Athens,82,December,3.546153846153846,461,9.75443571408305,0.8555206066851427,130
87D,2019-10-14T00:00:00Z,NA,NA,NA,0,0,D,Kontos,Athens,82,October,3.546153846153846,461,9.75443571408305,0.8555206066851427,130
87D,2019-11-16T00:00:00Z,NA,NA,NA,0,0,D,Kontos,Athens,82,November,3.546153846153846,461,9.75443571408305,0.8555206066851427,130
13E,2019-10-23T00:00:00Z,NA,NA,NA,0,0,E,Mites,Athens,81,October,NA,NA,NA,NA,129
13E,2019-10-14T00:00:00Z,NA,NA,NA,0,0,E,Mites,Athens,81,October,NA,NA,NA,NA,129
13E,2019-11-21T00:00:00Z,NA,NA,NA,0,0,E,Mites,Athens,81,November,NA,NA,NA,NA,129
14E,2019-10-23T00:00:00Z,NA,NA,NA,0,0,E,Mites,Athens,81,October,NA,NA,NA,NA,129
14E,2019-10-14T00:00:00Z,NA,NA,NA,0,1,E,Mites,Athens,81,October,NA,NA,NA,NA,129
14E,2019-11-21T00:00:00Z,NA,NA,NA,0,0,E,Mites,Athens,81,November,NA,NA,NA,NA,129
15E,2019-10-23T00:00:00Z,NA,NA,NA,0,0,E,Mites,Athens,81,October,NA,NA,NA,NA,129
15E,2019-10-14T00:00:00Z,NA,NA,NA,0,0,E,Mites,Athens,81,October,NA,NA,NA,NA,129
15E,2019-11-21T00:00:00Z,NA,NA,NA,0,0,E,Mites,Athens,81,November,NA,NA,NA,NA,129
28E,2019-10-14T00:00:00Z,NA,NA,NA,0,1,E,Kontos,Athens,82,October,3.546153846153846,461,9.75443571408305,0.8555206066851427,130
28E,2019-11-21T00:00:00Z,NA,NA,NA,0,0,E,Kontos,Athens,82,November,3.546153846153846,461,9.75443571408305,0.8555206066851427,130
28E,2019-10-23T00:00:00Z,NA,NA,NA,0,0,E,Kontos,Athens,82,October,3.546153846153846,461,9.75443571408305,0.8555206066851427,130
29E,2019-10-14T00:00:00Z,NA,NA,NA,0,5,E,Kontos,Athens,82,October,3.546153846153846,461,9.75443571408305,0.8555206066851427,130
29E,2019-10-23T00:00:00Z,NA,NA,NA,0,0,E,Kontos,Athens,82,October,3.546153846153846,461,9.75443571408305,0.8555206066851427,130
29E,2019-11-21T00:00:00Z,NA,NA,NA,0,0,E,Kontos,Athens,82,November,3.546153846153846,461,9.75443571408305,0.8555206066851427,130
30E,2019-10-14T00:00:00Z,NA,NA,NA,0,0,E,Kontos,Athens,82,October,3.546153846153846,461,9.75443571408305,0.8555206066851427,130
30E,2019-11-21T00:00:00Z,NA,NA,NA,0,0,E,Kontos,Athens,82,November,3.546153846153846,461,9.75443571408305,0.8555206066851427,130
30E,2019-10-23T00:00:00Z,NA,NA,NA,0,0,E,Kontos,Athens,82,October,3.546153846153846,461,9.75443571408305,0.8555206066851427,130
43E,2019-10-14T00:00:00Z,NA,NA,NA,0,0,E,Mites + Ninja,Athens,81,October,0.30864197530864196,25,1.4460461205355968,0.16067179117062186,81
43E,2019-11-01T00:00:00Z,NA,NA,NA,0,0,E,Mites + Ninja,Athens,81,November,0.30864197530864196,25,1.4460461205355968,0.16067179117062186,81
43E,2019-12-05T00:00:00Z,NA,NA,NA,0,1,E,Mites + Ninja,Athens,81,December,0.30864197530864196,25,1.4460461205355968,0.16067179117062186,81
44E,2019-10-14T00:00:00Z,NA,NA,NA,0,0,E,Mites + Ninja,Athens,81,October,0.30864197530864196,25,1.4460461205355968,0.16067179117062186,81
44E,2019-12-05T00:00:00Z,NA,NA,NA,0,0,E,Mites + Ninja,Athens,81,December,0.30864197530864196,25,1.4460461205355968,0.16067179117062186,81
44E,2019-11-01T00:00:00Z,NA,NA,NA,0,0,E,Mites + Ninja,Athens,81,November,0.30864197530864196,25,1.4460461205355968,0.16067179117062186,81
45E,2019-10-14T00:00:00Z,NA,NA,NA,0,4,E,Mites + Ninja,Athens,81,October,0.30864197530864196,25,1.4460461205355968,0.16067179117062186,81
45E,2019-11-01T00:00:00Z,NA,NA,NA,0,0,E,Mites + Ninja,Athens,81,November,0.30864197530864196,25,1.4460461205355968,0.16067179117062186,81
45E,2019-12-05T00:00:00Z,NA,NA,NA,0,0,E,Mites + Ninja,Athens,81,December,0.30864197530864196,25,1.4460461205355968,0.16067179117062186,81
58E,2019-10-14T00:00:00Z,NA,NA,NA,0,0,E,Water,Athens,79,October,26.73228346456693,3395,39.54692788399457,3.5092223885272205,127
58E,2019-12-05T00:00:00Z,NA,NA,NA,0,0,E,Water,Athens,79,December,26.73228346456693,3395,39.54692788399457,3.5092223885272205,127
58E,2019-11-01T00:00:00Z,NA,NA,NA,0,0,E,Water,Athens,79,November,26.73228346456693,3395,39.54692788399457,3.5092223885272205,127
59E,2019-10-14T00:00:00Z,NA,NA,NA,0,0,E,Water,Athens,79,October,26.73228346456693,3395,39.54692788399457,3.5092223885272205,127
59E,2019-12-05T00:00:00Z,NA,NA,NA,0,1,E,Water,Athens,79,December,26.73228346456693,3395,39.54692788399457,3.5092223885272205,127
59E,2019-11-01T00:00:00Z,NA,NA,NA,0,0,E,Water,Athens,79,November,26.73228346456693,3395,39.54692788399457,3.5092223885272205,127
60E,2019-10-14T00:00:00Z,NA,NA,NA,0,5,E,Water,Athens,79,October,26.73228346456693,3395,39.54692788399457,3.5092223885272205,127
60E,2019-11-01T00:00:00Z,NA,NA,NA,0,1,E,Water,Athens,79,November,26.73228346456693,3395,39.54692788399457,3.5092223885272205,127
60E,2019-12-05T00:00:00Z,NA,NA,NA,0,0,E,Water,Athens,79,December,26.73228346456693,3395,39.54692788399457,3.5092223885272205,127
73E,2019-10-14T00:00:00Z,NA,NA,NA,0,0,E,Ninja,Athens,81,October,1.382716049382716,112,5.05115803859513,0.5612397820661256,81
73E,2019-11-16T00:00:00Z,NA,NA,NA,0,0,E,Ninja,Athens,81,November,1.382716049382716,112,5.05115803859513,0.5612397820661256,81
73E,2019-12-11T00:00:00Z,NA,NA,NA,0,0,E,Ninja,Athens,81,December,1.382716049382716,112,5.05115803859513,0.5612397820661256,81
74E,2019-10-14T00:00:00Z,NA,NA,NA,0,0,E,Ninja,Athens,81,October,1.382716049382716,112,5.05115803859513,0.5612397820661256,81
74E,2019-12-11T00:00:00Z,NA,NA,NA,0,0,E,Ninja,Athens,81,December,1.382716049382716,112,5.05115803859513,0.5612397820661256,81
74E,2019-11-16T00:00:00Z,NA,NA,NA,0,0,E,Ninja,Athens,81,November,1.382716049382716,112,5.05115803859513,0.5612397820661256,81
75E,2019-10-14T00:00:00Z,NA,NA,NA,0,0,E,Ninja,Athens,81,October,1.382716049382716,112,5.05115803859513,0.5612397820661256,81
75E,2019-11-16T00:00:00Z,NA,NA,NA,0,0,E,Ninja,Athens,81,November,1.382716049382716,112,5.05115803859513,0.5612397820661256,81
75E,2019-12-11T00:00:00Z,NA,NA,NA,0,0,E,Ninja,Athens,81,December,1.382716049382716,112,5.05115803859513,0.5612397820661256,81
88E,2019-10-14T00:00:00Z,NA,NA,NA,0,0,E,Actigard,Athens,81,October,21.8062015503876,2813,34.57940985963049,3.0445472751116873,129
88E,2019-11-16T00:00:00Z,NA,NA,NA,0,1,E,Actigard,Athens,81,November,21.8062015503876,2813,34.57940985963049,3.0445472751116873,129
88E,2019-12-11T00:00:00Z,NA,NA,NA,0,0,E,Actigard,Athens,81,December,21.8062015503876,2813,34.57940985963049,3.0445472751116873,129
89E,2019-12-11T00:00:00Z,NA,NA,NA,0,0,E,Actigard,Athens,81,December,21.8062015503876,2813,34.57940985963049,3.0445472751116873,129
89E,2019-10-14T00:00:00Z,NA,NA,NA,0,1,E,Actigard,Athens,81,October,21.8062015503876,2813,34.57940985963049,3.0445472751116873,129
89E,2019-11-16T00:00:00Z,NA,NA,NA,0,0,E,Actigard,Athens,81,November,21.8062015503876,2813,34.57940985963049,3.0445472751116873,129
90E,2019-10-14T00:00:00Z,NA,NA,NA,0,0,E,Actigard,Athens,81,October,21.8062015503876,2813,34.57940985963049,3.0445472751116873,129
90E,2019-12-11T00:00:00Z,NA,NA,NA,0,0,E,Actigard,Athens,81,December,21.8062015503876,2813,34.57940985963049,3.0445472751116873,129
90E,2019-11-16T00:00:00Z,NA,NA,NA,0,0,E,Actigard,Athens,81,November,21.8062015503876,2813,34.57940985963049,3.0445472751116873,129
10X,2019-10-16T00:00:00Z,NA,NA,NA,0,0,X,Mites,Griffin,81,October,NA,NA,NA,NA,129
10X,2019-11-07T00:00:00Z,NA,NA,NA,0,0,X,Mites,Griffin,81,November,NA,NA,NA,NA,129
10X,2019-10-09T00:00:00Z,NA,NA,NA,0,1,X,Mites,Griffin,81,October,NA,NA,NA,NA,129
10X,2019-11-26T00:00:00Z,NA,NA,NA,0,0,X,Mites,Griffin,81,November,NA,NA,NA,NA,129
11X,2019-10-16T00:00:00Z,NA,NA,NA,0,0,X,Mites,Griffin,81,October,NA,NA,NA,NA,129
11X,2019-11-07T00:00:00Z,NA,NA,NA,0,0,X,Mites,Griffin,81,November,NA,NA,NA,NA,129
11X,2019-10-09T00:00:00Z,NA,NA,NA,0,0,X,Mites,Griffin,81,October,NA,NA,NA,NA,129
11X,2019-11-26T00:00:00Z,NA,NA,NA,0,0,X,Mites,Griffin,81,November,NA,NA,NA,NA,129
12X,2019-11-07T00:00:00Z,NA,NA,NA,0,0,X,Mites,Griffin,81,November,NA,NA,NA,NA,129
12X,2019-10-16T00:00:00Z,NA,NA,NA,0,0,X,Mites,Griffin,81,October,NA,NA,NA,NA,129
12X,2019-10-09T00:00:00Z,NA,NA,NA,0,0,X,Mites,Griffin,81,October,NA,NA,NA,NA,129
12X,2019-11-26T00:00:00Z,NA,NA,NA,0,0,X,Mites,Griffin,81,November,NA,NA,NA,NA,129
19X,2019-11-26T00:00:00Z,NA,NA,NA,0,0,X,Kontos,Griffin,82,November,3.546153846153846,461,9.75443571408305,0.8555206066851427,130
19X,2019-10-09T00:00:00Z,NA,NA,NA,0,0,X,Kontos,Griffin,82,October,3.546153846153846,461,9.75443571408305,0.8555206066851427,130
19X,2019-10-23T00:00:00Z,NA,NA,NA,0,0,X,Kontos,Griffin,82,October,3.546153846153846,461,9.75443571408305,0.8555206066851427,130
19X,2019-11-13T00:00:00Z,NA,NA,NA,0,0,X,Kontos,Griffin,82,November,3.546153846153846,461,9.75443571408305,0.8555206066851427,130
1X,2019-11-07T00:00:00Z,NA,NA,NA,0,0,X,Water,Griffin,79,November,26.73228346456693,3395,39.54692788399457,3.5092223885272205,127
1X,2019-10-16T00:00:00Z,NA,NA,NA,0,0,X,Water,Griffin,79,October,26.73228346456693,3395,39.54692788399457,3.5092223885272205,127
1X,2019-11-26T00:00:00Z,NA,NA,NA,0,0,X,Water,Griffin,79,November,26.73228346456693,3395,39.54692788399457,3.5092223885272205,127
1X,2019-10-09T00:00:00Z,NA,NA,NA,0,0,X,Water,Griffin,79,October,26.73228346456693,3395,39.54692788399457,3.5092223885272205,127
20X,2019-11-13T00:00:00Z,NA,NA,NA,0,0,X,Kontos,Griffin,82,November,3.546153846153846,461,9.75443571408305,0.8555206066851427,130
20X,2019-10-23T00:00:00Z,NA,NA,NA,0,0,X,Kontos,Griffin,82,October,3.546153846153846,461,9.75443571408305,0.8555206066851427,130
20X,2019-11-26T00:00:00Z,NA,NA,NA,0,0,X,Kontos,Griffin,82,November,3.546153846153846,461,9.75443571408305,0.8555206066851427,130
20X,2019-11-13T00:00:00Z,NA,NA,NA,0,0,X,Kontos,Griffin,82,November,3.546153846153846,461,9.75443571408305,0.8555206066851427,130
20X,2019-10-09T00:00:00Z,NA,NA,NA,0,0,X,Kontos,Griffin,82,October,3.546153846153846,461,9.75443571408305,0.8555206066851427,130
21X,2019-10-09T00:00:00Z,NA,NA,NA,0,0,X,Kontos,Griffin,82,October,3.546153846153846,461,9.75443571408305,0.8555206066851427,130
21X,2019-10-23T00:00:00Z,NA,NA,NA,0,0,X,Kontos,Griffin,82,October,3.546153846153846,461,9.75443571408305,0.8555206066851427,130
21X,2019-11-26T00:00:00Z,NA,NA,NA,0,0,X,Kontos,Griffin,82,November,3.546153846153846,461,9.75443571408305,0.8555206066851427,130
28X,2019-10-09T00:00:00Z,NA,NA,NA,0,0,X,Ninja,Griffin,81,October,1.382716049382716,112,5.05115803859513,0.5612397820661256,81
28X,2019-11-26T00:00:00Z,NA,NA,NA,0,0,X,Ninja,Griffin,81,November,1.382716049382716,112,5.05115803859513,0.5612397820661256,81
28X,2019-11-13T00:00:00Z,NA,NA,NA,0,0,X,Ninja,Griffin,81,November,1.382716049382716,112,5.05115803859513,0.5612397820661256,81
28X,2019-10-23T00:00:00Z,NA,NA,NA,0,0,X,Ninja,Griffin,81,October,1.382716049382716,112,5.05115803859513,0.5612397820661256,81
29X,2019-11-26T00:00:00Z,NA,NA,NA,0,0,X,Ninja,Griffin,81,November,1.382716049382716,112,5.05115803859513,0.5612397820661256,81
29X,2019-10-09T00:00:00Z,NA,NA,NA,0,0,X,Ninja,Griffin,81,October,1.382716049382716,112,5.05115803859513,0.5612397820661256,81
29X,2019-11-13T00:00:00Z,NA,NA,NA,0,0,X,Ninja,Griffin,81,November,1.382716049382716,112,5.05115803859513,0.5612397820661256,81
29X,2019-10-23T00:00:00Z,NA,NA,NA,0,0,X,Ninja,Griffin,81,October,1.382716049382716,112,5.05115803859513,0.5612397820661256,81
2X,2019-11-07T00:00:00Z,NA,NA,NA,0,0,X,Water,Griffin,79,November,26.73228346456693,3395,39.54692788399457,3.5092223885272205,127
2X,2019-10-16T00:00:00Z,NA,NA,NA,0,0,X,Water,Griffin,79,October,26.73228346456693,3395,39.54692788399457,3.5092223885272205,127
2X,2019-11-26T00:00:00Z,NA,NA,NA,0,0,X,Water,Griffin,79,November,26.73228346456693,3395,39.54692788399457,3.5092223885272205,127
2X,2019-10-09T00:00:00Z,NA,NA,NA,0,0,X,Water,Griffin,79,October,26.73228346456693,3395,39.54692788399457,3.5092223885272205,127
30X,2019-10-23T00:00:00Z,NA,NA,NA,0,0,X,Ninja,Griffin,81,October,1.382716049382716,112,5.05115803859513,0.5612397820661256,81
30X,2019-10-09T00:00:00Z,NA,NA,NA,0,0,X,Ninja,Griffin,81,October,1.382716049382716,112,5.05115803859513,0.5612397820661256,81
30X,2019-11-13T00:00:00Z,NA,NA,NA,0,0,X,Ninja,Griffin,81,November,1.382716049382716,112,5.05115803859513,0.5612397820661256,81
30X,2019-11-26T00:00:00Z,NA,NA,NA,0,0,X,Ninja,Griffin,81,November,1.382716049382716,112,5.05115803859513,0.5612397820661256,81
37X,2019-10-31T00:00:00Z,NA,NA,NA,0,0,X,Actigard,Griffin,81,October,21.8062015503876,2813,34.57940985963049,3.0445472751116873,129
37X,2019-11-26T00:00:00Z,NA,NA,NA,0,0,X,Actigard,Griffin,81,November,21.8062015503876,2813,34.57940985963049,3.0445472751116873,129
37X,2019-10-09T00:00:00Z,NA,NA,NA,0,1,X,Actigard,Griffin,81,October,21.8062015503876,2813,34.57940985963049,3.0445472751116873,129
37X,2019-11-26T00:00:00Z,NA,NA,NA,0,0,X,Actigard,Griffin,81,November,21.8062015503876,2813,34.57940985963049,3.0445472751116873,129
38X,2019-10-31T00:00:00Z,NA,NA,NA,0,0,X,Actigard,Griffin,81,October,21.8062015503876,2813,34.57940985963049,3.0445472751116873,129
38X,2019-10-09T00:00:00Z,NA,NA,NA,0,0,X,Actigard,Griffin,81,October,21.8062015503876,2813,34.57940985963049,3.0445472751116873,129
38X,2019-11-26T00:00:00Z,NA,NA,NA,0,0,X,Actigard,Griffin,81,November,21.8062015503876,2813,34.57940985963049,3.0445472751116873,129
38X,2019-11-20T00:00:00Z,NA,NA,NA,0,0,X,Actigard,Griffin,81,November,21.8062015503876,2813,34.57940985963049,3.0445472751116873,129
39X,2019-11-20T00:00:00Z,NA,NA,NA,0,0,X,Actigard,Griffin,81,November,21.8062015503876,2813,34.57940985963049,3.0445472751116873,129
39X,2019-10-31T00:00:00Z,NA,NA,NA,0,0,X,Actigard,Griffin,81,October,21.8062015503876,2813,34.57940985963049,3.0445472751116873,129
39X,2019-11-26T00:00:00Z,NA,NA,NA,0,0,X,Actigard,Griffin,81,November,21.8062015503876,2813,34.57940985963049,3.0445472751116873,129
39X,2019-10-09T00:00:00Z,NA,NA,NA,0,0,X,Actigard,Griffin,81,October,21.8062015503876,2813,34.57940985963049,3.0445472751116873,129
3X,2019-10-16T00:00:00Z,NA,NA,NA,0,0,X,Water,Griffin,79,October,26.73228346456693,3395,39.54692788399457,3.5092223885272205,127
3X,2019-11-07T00:00:00Z,NA,NA,NA,0,0,X,Water,Griffin,79,November,26.73228346456693,3395,39.54692788399457,3.5092223885272205,127
3X,2019-11-26T00:00:00Z,NA,NA,NA,0,0,X,Water,Griffin,79,November,26.73228346456693,3395,39.54692788399457,3.5092223885272205,127
3X,2019-10-09T00:00:00Z,NA,NA,NA,0,0,X,Water,Griffin,79,October,26.73228346456693,3395,39.54692788399457,3.5092223885272205,127
46X,2019-10-31T00:00:00Z,NA,NA,NA,0,0,X,Mites + Ninja,Griffin,81,October,0.30864197530864196,25,1.4460461205355968,0.16067179117062186,81
46X,2019-11-20T00:00:00Z,NA,NA,NA,0,0,X,Mites + Ninja,Griffin,81,November,0.30864197530864196,25,1.4460461205355968,0.16067179117062186,81
46X,2019-10-09T00:00:00Z,NA,NA,NA,0,0,X,Mites + Ninja,Griffin,81,October,0.30864197530864196,25,1.4460461205355968,0.16067179117062186,81
46X,2019-11-26T00:00:00Z,NA,NA,NA,0,0,X,Mites + Ninja,Griffin,81,November,0.30864197530864196,25,1.4460461205355968,0.16067179117062186,81
47X,2019-10-31T00:00:00Z,NA,NA,NA,0,0,X,Mites + Ninja,Griffin,81,October,0.30864197530864196,25,1.4460461205355968,0.16067179117062186,81
47X,2019-11-20T00:00:00Z,NA,NA,NA,0,0,X,Mites + Ninja,Griffin,81,November,0.30864197530864196,25,1.4460461205355968,0.16067179117062186,81
47X,2019-11-26T00:00:00Z,NA,NA,NA,0,0,X,Mites + Ninja,Griffin,81,November,0.30864197530864196,25,1.4460461205355968,0.16067179117062186,81
47X,2019-10-09T00:00:00Z,NA,NA,NA,0,0,X,Mites + Ninja,Griffin,81,October,0.30864197530864196,25,1.4460461205355968,0.16067179117062186,81
48X,2019-10-31T00:00:00Z,NA,NA,NA,0,0,X,Mites + Ninja,Griffin,81,October,0.30864197530864196,25,1.4460461205355968,0.16067179117062186,81
48X,2019-11-26T00:00:00Z,NA,NA,NA,0,0,X,Mites + Ninja,Griffin,81,November,0.30864197530864196,25,1.4460461205355968,0.16067179117062186,81
48X,2019-11-20T00:00:00Z,NA,NA,NA,0,0,X,Mites + Ninja,Griffin,81,November,0.30864197530864196,25,1.4460461205355968,0.16067179117062186,81
48X,2019-10-09T00:00:00Z,NA,NA,NA,0,0,X,Mites + Ninja,Griffin,81,October,0.30864197530864196,25,1.4460461205355968,0.16067179117062186,81
13Y,2019-11-07T00:00:00Z,NA,NA,NA,0,0,Y,Ninja,Griffin,81,November,1.382716049382716,112,5.05115803859513,0.5612397820661256,81
13Y,2019-10-16T00:00:00Z,NA,NA,NA,0,0,Y,Ninja,Griffin,81,October,1.382716049382716,112,5.05115803859513,0.5612397820661256,81
13Y,2019-11-26T00:00:00Z,NA,NA,NA,0,0,Y,Ninja,Griffin,81,November,1.382716049382716,112,5.05115803859513,0.5612397820661256,81
13Y,2019-10-09T00:00:00Z,NA,NA,NA,0,0,Y,Ninja,Griffin,81,October,1.382716049382716,112,5.05115803859513,0.5612397820661256,81
14Y,2019-11-07T00:00:00Z,NA,NA,NA,0,0,Y,Ninja,Griffin,81,November,1.382716049382716,112,5.05115803859513,0.5612397820661256,81
14Y,2019-10-16T00:00:00Z,NA,NA,NA,0,0,Y,Ninja,Griffin,81,October,1.382716049382716,112,5.05115803859513,0.5612397820661256,81
14Y,2019-10-09T00:00:00Z,NA,NA,NA,0,0,Y,Ninja,Griffin,81,October,1.382716049382716,112,5.05115803859513,0.5612397820661256,81
14Y,2019-11-26T00:00:00Z,NA,NA,NA,0,0,Y,Ninja,Griffin,81,November,1.382716049382716,112,5.05115803859513,0.5612397820661256,81
15Y,2019-10-16T00:00:00Z,NA,NA,NA,0,0,Y,Ninja,Griffin,81,October,1.382716049382716,112,5.05115803859513,0.5612397820661256,81
15Y,2019-11-07T00:00:00Z,NA,NA,NA,0,0,Y,Ninja,Griffin,81,November,1.382716049382716,112,5.05115803859513,0.5612397820661256,81
15Y,2019-10-09T00:00:00Z,NA,NA,NA,0,0,Y,Ninja,Griffin,81,October,1.382716049382716,112,5.05115803859513,0.5612397820661256,81
15Y,2019-11-26T00:00:00Z,NA,NA,NA,0,0,Y,Ninja,Griffin,81,November,1.382716049382716,112,5.05115803859513,0.5612397820661256,81
22Y,2019-10-23T00:00:00Z,NA,NA,NA,0,0,Y,Water,Griffin,79,October,26.73228346456693,3395,39.54692788399457,3.5092223885272205,127
22Y,2019-11-13T00:00:00Z,NA,NA,NA,0,0,Y,Water,Griffin,79,November,26.73228346456693,3395,39.54692788399457,3.5092223885272205,127
22Y,2019-10-09T00:00:00Z,NA,NA,NA,0,0,Y,Water,Griffin,79,October,26.73228346456693,3395,39.54692788399457,3.5092223885272205,127
23Y,2019-10-09T00:00:00Z,NA,NA,NA,0,0,Y,Water,Griffin,79,October,26.73228346456693,3395,39.54692788399457,3.5092223885272205,127
23Y,2019-10-23T00:00:00Z,NA,NA,NA,0,0,Y,Water,Griffin,79,October,26.73228346456693,3395,39.54692788399457,3.5092223885272205,127
23Y,2019-11-26T00:00:00Z,NA,NA,NA,0,0,Y,Water,Griffin,79,November,26.73228346456693,3395,39.54692788399457,3.5092223885272205,127
23Y,2019-11-13T00:00:00Z,NA,NA,NA,0,0,Y,Water,Griffin,79,November,26.73228346456693,3395,39.54692788399457,3.5092223885272205,127
24Y,2019-11-13T00:00:00Z,NA,NA,NA,0,0,Y,Water,Griffin,79,November,26.73228346456693,3395,39.54692788399457,3.5092223885272205,127
24Y,2019-11-26T00:00:00Z,NA,NA,NA,0,0,Y,Water,Griffin,79,November,26.73228346456693,3395,39.54692788399457,3.5092223885272205,127
24Y,2019-10-23T00:00:00Z,NA,NA,NA,0,0,Y,Water,Griffin,79,October,26.73228346456693,3395,39.54692788399457,3.5092223885272205,127
31Y,2019-10-23T00:00:00Z,NA,NA,NA,0,0,Y,Mites + Ninja,Griffin,81,October,0.30864197530864196,25,1.4460461205355968,0.16067179117062186,81
31Y,2019-11-26T00:00:00Z,NA,NA,NA,0,0,Y,Mites + Ninja,Griffin,81,November,0.30864197530864196,25,1.4460461205355968,0.16067179117062186,81
31Y,2019-11-13T00:00:00Z,NA,NA,NA,0,0,Y,Mites + Ninja,Griffin,81,November,0.30864197530864196,25,1.4460461205355968,0.16067179117062186,81
31Y,2019-10-09T00:00:00Z,NA,NA,NA,0,0,Y,Mites + Ninja,Griffin,81,October,0.30864197530864196,25,1.4460461205355968,0.16067179117062186,81
32Y,2019-11-13T00:00:00Z,NA,NA,NA,0,0,Y,Mites + Ninja,Griffin,81,November,0.30864197530864196,25,1.4460461205355968,0.16067179117062186,81
32Y,2019-11-26T00:00:00Z,NA,NA,NA,0,0,Y,Mites + Ninja,Griffin,81,November,0.30864197530864196,25,1.4460461205355968,0.16067179117062186,81
32Y,2019-10-23T00:00:00Z,NA,NA,NA,0,0,Y,Mites + Ninja,Griffin,81,October,0.30864197530864196,25,1.4460461205355968,0.16067179117062186,81
32Y,2019-10-09T00:00:00Z,NA,NA,NA,0,0,Y,Mites + Ninja,Griffin,81,October,0.30864197530864196,25,1.4460461205355968,0.16067179117062186,81
33Y,2019-10-09T00:00:00Z,NA,NA,NA,0,0,Y,Mites + Ninja,Griffin,81,October,0.30864197530864196,25,1.4460461205355968,0.16067179117062186,81
33Y,2019-10-23T00:00:00Z,NA,NA,NA,0,0,Y,Mites + Ninja,Griffin,81,October,0.30864197530864196,25,1.4460461205355968,0.16067179117062186,81
33Y,2019-11-13T00:00:00Z,NA,NA,NA,0,0,Y,Mites + Ninja,Griffin,81,November,0.30864197530864196,25,1.4460461205355968,0.16067179117062186,81
33Y,2019-11-26T00:00:00Z,NA,NA,NA,0,0,Y,Mites + Ninja,Griffin,81,November,0.30864197530864196,25,1.4460461205355968,0.16067179117062186,81
40Y,2019-10-31T00:00:00Z,NA,NA,NA,0,0,Y,Kontos,Griffin,82,October,3.546153846153846,461,9.75443571408305,0.8555206066851427,130
40Y,2019-11-20T00:00:00Z,NA,NA,NA,0,0,Y,Kontos,Griffin,82,November,3.546153846153846,461,9.75443571408305,0.8555206066851427,130
40Y,2019-10-09T00:00:00Z,NA,NA,NA,0,0,Y,Kontos,Griffin,82,October,3.546153846153846,461,9.75443571408305,0.8555206066851427,130
40Y,2019-11-26T00:00:00Z,NA,NA,NA,0,0,Y,Kontos,Griffin,82,November,3.546153846153846,461,9.75443571408305,0.8555206066851427,130
41Y,2019-10-31T00:00:00Z,NA,NA,NA,0,0,Y,Kontos,Griffin,82,October,3.546153846153846,461,9.75443571408305,0.8555206066851427,130
41Y,2019-11-20T00:00:00Z,NA,NA,NA,0,0,Y,Kontos,Griffin,82,November,3.546153846153846,461,9.75443571408305,0.8555206066851427,130
41Y,2019-11-26T00:00:00Z,NA,NA,NA,0,0,Y,Kontos,Griffin,82,November,3.546153846153846,461,9.75443571408305,0.8555206066851427,130
41Y,2019-10-09T00:00:00Z,NA,NA,NA,0,0,Y,Kontos,Griffin,82,October,3.546153846153846,461,9.75443571408305,0.8555206066851427,130
42Y,2019-10-31T00:00:00Z,NA,NA,NA,0,0,Y,Kontos,Griffin,82,October,3.546153846153846,461,9.75443571408305,0.8555206066851427,130
42Y,2019-10-09T00:00:00Z,NA,NA,NA,0,0,Y,Kontos,Griffin,82,October,3.546153846153846,461,9.75443571408305,0.8555206066851427,130
42Y,2019-11-20T00:00:00Z,NA,NA,NA,0,0,Y,Kontos,Griffin,82,November,3.546153846153846,461,9.75443571408305,0.8555206066851427,130
42Y,2019-11-26T00:00:00Z,NA,NA,NA,0,0,Y,Kontos,Griffin,82,November,3.546153846153846,461,9.75443571408305,0.8555206066851427,130
49Y,2019-10-31T00:00:00Z,NA,NA,NA,0,0,Y,Mites,Griffin,81,October,NA,NA,NA,NA,129
49Y,2019-10-09T00:00:00Z,NA,NA,NA,0,1,Y,Mites,Griffin,81,October,NA,NA,NA,NA,129
49Y,2019-11-26T00:00:00Z,NA,NA,NA,0,0,Y,Mites,Griffin,81,November,NA,NA,NA,NA,129
49Y,2019-11-20T00:00:00Z,NA,NA,NA,0,0,Y,Mites,Griffin,81,November,NA,NA,NA,NA,129
4Y,2019-11-07T00:00:00Z,NA,NA,NA,0,0,Y,Actigard,Griffin,81,November,21.8062015503876,2813,34.57940985963049,3.0445472751116873,129
4Y,2019-10-16T00:00:00Z,NA,NA,NA,0,0,Y,Actigard,Griffin,81,October,21.8062015503876,2813,34.57940985963049,3.0445472751116873,129
4Y,2019-10-09T00:00:00Z,NA,NA,NA,0,0,Y,Actigard,Griffin,81,October,21.8062015503876,2813,34.57940985963049,3.0445472751116873,129
